geoid,0,1,2
14000US36061012400,2.0,2.0,2.0
14000US36059520402,10.0,2.0,9.0
14000US34023000200,2.0,13.0,2.0
14000US36059415102,2.0,2.0,2.0
14000US34029720101,1.0,1.0,1.0
14000US34029717002,1.0,1.0,1.0
14000US34013015700,1.0,1.0,1.0
14000US34025809902,1.0,1.0,1.0
14000US34031180600,1.0,1.0,1.0
14000US36103111401,10.0,2.0,9.0
14000US34023007911,1.0,1.0,1.0
14000US36071010102,9.0,10.0,7.0
14000US34017003500,1.0,1.0,1.0
14000US36103158709,10.0,2.0,9.0
14000US36103122802,10.0,2.0,9.0
14000US34025803400,1.0,1.0,1.0
14000US36103158408,10.0,2.0,9.0
14000US36081025302,2.0,2.0,2.0
14000US36047043300,10.0,12.0,9.0
14000US36047119200,1.0,1.0,1.0
14000US34017012600,1.0,1.0,1.0
14000US36103158507,10.0,2.0,9.0
14000US36103147901,10.0,2.0,9.0
14000US36047016700,2.0,39.0,2.0
14000US34013016300,2.0,2.0,2.0
14000US34013010500,1.0,1.0,1.0
14000US34013018200,1.0,1.0,1.0
14000US34017005200,1.0,1.0,1.0
14000US36059414002,10.0,20.0,2.0
14000US36085000300,6.0,6.0,8.0
14000US36103170201,2.0,2.0,2.0
14000US36061018100,22.0,40.0,21.0
14000US34003024200,1.0,1.0,1.0
14000US36119013900,9.0,10.0,2.0
14000US36103146003,10.0,2.0,9.0
14000US36103123301,10.0,2.0,9.0
14000US34017015600,1.0,1.0,1.0
14000US34025808402,1.0,1.0,1.0
14000US36081157101,10.0,2.0,9.0
14000US36059406100,10.0,20.0,17.0
14000US36047027300,2.0,2.0,2.0
14000US36081001000,9.0,10.0,9.0
14000US36047044500,2.0,2.0,2.0
14000US36103158309,10.0,2.0,9.0
14000US34003013001,1.0,1.0,1.0
14000US34017017200,1.0,1.0,1.0
14000US36061001002,10.0,2.0,9.0
14000US36005040100,1.0,30.0,28.0
14000US34013019500,2.0,2.0,2.0
14000US34035053803,1.0,1.0,1.0
14000US34023008102,1.0,1.0,1.0
14000US36047115200,28.0,35.0,42.0
14000US36085029103,6.0,6.0,8.0
14000US36085021300,6.0,6.0,8.0
14000US36027220300,9.0,10.0,7.0
14000US36027221001,9.0,10.0,7.0
14000US34035050703,1.0,1.0,1.0
14000US34035053403,1.0,1.0,1.0
14000US36085011202,6.0,6.0,8.0
14000US34023000603,1.0,1.0,1.0
14000US36085017600,6.0,6.0,8.0
14000US34017012700,1.0,1.0,1.0
14000US34037374400,1.0,1.0,1.0
14000US34013021802,1.0,1.0,1.0
14000US36059409400,10.0,2.0,9.0
14000US36059415802,10.0,2.0,9.0
14000US36047012700,2.0,2.0,2.0
14000US36047062800,6.0,6.0,7.0
14000US36103169902,10.0,2.0,9.0
14000US36103124602,10.0,2.0,9.0
14000US36103158607,10.0,2.0,9.0
14000US36059300800,10.0,11.0,9.0
14000US34029717502,1.0,1.0,1.0
14000US34013008200,1.0,1.0,1.0
14000US36085002001,6.0,6.0,8.0
14000US36079010900,9.0,10.0,7.0
14000US36061026100,29.0,3.0,7.0
14000US36047029500,11.0,20.0,5.0
14000US36059520200,10.0,2.0,9.0
14000US36059409100,10.0,2.0,9.0
14000US36061015300,17.0,37.0,13.0
14000US36087010804,2.0,2.0,2.0
14000US36103146203,10.0,2.0,9.0
14000US36103146103,10.0,2.0,9.0
14000US34023001409,1.0,1.0,1.0
14000US34039035600,1.0,1.0,1.0
14000US36047006400,6.0,2.0,8.0
14000US34017015100,1.0,1.0,1.0
14000US36085022300,6.0,6.0,8.0
14000US36119014903,9.0,10.0,7.0
14000US36059407301,10.0,2.0,9.0
14000US34023002603,1.0,1.0,1.0
14000US34017010800,1.0,1.0,1.0
14000US36071010200,9.0,10.0,7.0
14000US36071013000,9.0,10.0,7.0
14000US36085004000,6.0,6.0,8.0
14000US34013011200,1.0,1.0,1.0
14000US34017006000,1.0,1.0,1.0
14000US34025809600,1.0,1.0,1.0
14000US36047028700,37.0,35.0,17.0
14000US36081010100,32.0,41.0,34.0
14000US36027140602,9.0,10.0,7.0
14000US36103159107,10.0,2.0,9.0
14000US34025800900,2.0,2.0,2.0
14000US34017001400,1.0,1.0,1.0
14000US36005004200,16.0,8.0,14.0
14000US36061029900,2.0,2.0,2.0
14000US34013015100,1.0,1.0,1.0
14000US34027041701,1.0,1.0,1.0
14000US34031182700,1.0,1.0,1.0
14000US34013014300,1.0,1.0,1.0
14000US36081048100,42.0,11.0,10.0
14000US34017010600,1.0,1.0,1.0
14000US36047055200,39.0,38.0,40.0
14000US34037374000,9.0,10.0,7.0
14000US34017000100,1.0,1.0,1.0
14000US36087011405,9.0,10.0,2.0
14000US36071011300,9.0,10.0,7.0
14000US36103159406,10.0,2.0,9.0
14000US36085014606,6.0,6.0,8.0
14000US34025803300,1.0,1.0,1.0
14000US34031256805,1.0,1.0,1.0
14000US36103146105,10.0,2.0,9.0
14000US36103159411,10.0,2.0,9.0
14000US36081025400,9.0,10.0,7.0
14000US36081035800,9.0,10.0,7.0
14000US36119003800,9.0,10.0,7.0
14000US36119009200,9.0,10.0,7.0
14000US36061019900,2.0,26.0,41.0
14000US36079011700,9.0,10.0,7.0
14000US36061021000,9.0,10.0,41.0
14000US34013014800,1.0,1.0,1.0
14000US36047016600,6.0,6.0,8.0
14000US34017017600,1.0,1.0,1.0
14000US36119009600,2.0,2.0,2.0
14000US34013000500,1.0,1.0,1.0
14000US36047050804,14.0,14.0,26.0
14000US36047000200,32.0,8.0,15.0
14000US34025807300,1.0,1.0,1.0
14000US36061025100,2.0,2.0,2.0
14000US36005022901,36.0,3.0,29.0
14000US36047110400,1.0,1.0,1.0
14000US34037373800,1.0,1.0,1.0
14000US36103110803,10.0,2.0,9.0
14000US36005009300,23.0,10.0,7.0
14000US36081122701,23.0,29.0,45.0
14000US34013008100,1.0,1.0,1.0
14000US36059520300,10.0,2.0,9.0
14000US36005025200,9.0,10.0,7.0
14000US36081074900,2.0,2.0,2.0
14000US34027042100,1.0,1.0,1.0
14000US36061013000,2.0,2.0,2.0
14000US34003028002,1.0,1.0,1.0
14000US34003019204,1.0,1.0,1.0
14000US34023008606,1.0,1.0,1.0
14000US36005022403,6.0,17.0,3.0
14000US36081006502,2.0,2.0,2.0
14000US36119008302,9.0,10.0,7.0
14000US36061010200,18.0,9.0,5.0
14000US34013004400,1.0,1.0,1.0
14000US36103147802,10.0,2.0,9.0
14000US36061017800,37.0,14.0,34.0
14000US36005025700,26.0,14.0,34.0
14000US36005020501,30.0,10.0,7.0
14000US36119001503,9.0,10.0,7.0
14000US36059412301,10.0,2.0,9.0
14000US36059408300,2.0,20.0,11.0
14000US34029736105,1.0,1.0,1.0
14000US36005048400,24.0,31.0,37.0
14000US34031182800,1.0,1.0,1.0
14000US36081021200,1.0,1.0,1.0
14000US36061009900,2.0,2.0,2.0
14000US36119006300,9.0,10.0,7.0
14000US36047068200,2.0,2.0,2.0
14000US36061000700,16.0,26.0,6.0
14000US36059407302,10.0,2.0,9.0
14000US34023002101,1.0,1.0,1.0
14000US34023001600,1.0,1.0,1.0
14000US36087011303,2.0,2.0,2.0
14000US36071010300,9.0,10.0,7.0
14000US36103159000,10.0,2.0,9.0
14000US34027040701,2.0,2.0,2.0
14000US36081015100,13.0,23.0,12.0
14000US36059302000,42.0,23.0,12.0
14000US34017019900,1.0,1.0,1.0
14000US36081025301,10.0,2.0,9.0
14000US36047003500,2.0,2.0,2.0
14000US36081047300,10.0,4.0,8.0
14000US34031223802,1.0,1.0,1.0
14000US34039030900,1.0,1.0,1.0
14000US36119010200,2.0,2.0,2.0
14000US36047079802,2.0,2.0,2.0
14000US34017018400,1.0,1.0,1.0
14000US36081018502,12.0,23.0,14.0
14000US36081044302,39.0,23.0,10.0
14000US36047044700,2.0,2.0,2.0
14000US36005022800,9.0,10.0,7.0
14000US36081059100,39.0,23.0,40.0
14000US34035053102,1.0,1.0,1.0
14000US34013004700,1.0,1.0,1.0
14000US36059517302,12.0,10.0,12.0
14000US34017017100,1.0,1.0,1.0
14000US34017000600,1.0,1.0,1.0
14000US36061014700,1.0,1.0,1.0
14000US36071000100,9.0,10.0,7.0
14000US36005037100,18.0,9.0,45.0
14000US36047028100,18.0,9.0,45.0
14000US34035050802,27.0,24.0,42.0
14000US36047032100,1.0,1.0,1.0
14000US34031175900,1.0,1.0,1.0
14000US36061023802,24.0,32.0,27.0
14000US34039039900,1.0,1.0,1.0
14000US34029722402,1.0,1.0,1.0
14000US36059415300,2.0,2.0,9.0
14000US36081147900,2.0,2.0,2.0
14000US34013001100,1.0,1.0,1.0
14000US36005038302,23.0,24.0,27.0
14000US36059414800,10.0,2.0,9.0
14000US36085014604,6.0,6.0,8.0
14000US36081083700,2.0,2.0,2.0
14000US36061021900,2.0,2.0,2.0
14000US36005038700,42.0,1.0,11.0
14000US36061027300,2.0,29.0,2.0
14000US34039037800,1.0,1.0,1.0
14000US34025803900,1.0,1.0,1.0
14000US34031182100,1.0,1.0,1.0
14000US34031175401,1.0,1.0,1.0
14000US34023001506,1.0,1.0,1.0
14000US36081054000,10.0,11.0,10.0
14000US36103158712,10.0,2.0,9.0
14000US36047052600,2.0,2.0,2.0
14000US34025807400,1.0,1.0,1.0
14000US34039037100,1.0,1.0,1.0
14000US34013000200,1.0,1.0,1.0
14000US34023001901,1.0,1.0,1.0
14000US36047091600,40.0,7.0,36.0
14000US36087011504,9.0,10.0,2.0
14000US36081156700,1.0,2.0,1.0
14000US34013007400,1.0,1.0,1.0
14000US36081013800,5.0,8.0,4.0
14000US36081038100,5.0,8.0,4.0
14000US36081013500,13.0,44.0,35.0
14000US36005017500,38.0,44.0,35.0
14000US34025804500,1.0,1.0,1.0
14000US34013015600,1.0,1.0,1.0
14000US36005018102,29.0,31.0,33.0
14000US36061019701,25.0,3.0,17.0
14000US36005029302,2.0,2.0,2.0
14000US36087012600,9.0,10.0,7.0
14000US36081024900,6.0,6.0,8.0
14000US36081065703,6.0,6.0,8.0
14000US36005018500,38.0,28.0,10.0
14000US34013014400,1.0,1.0,1.0
14000US34003060000,1.0,1.0,1.0
14000US34037374200,1.0,1.0,1.0
14000US36103158510,10.0,2.0,9.0
14000US34013017400,1.0,1.0,1.0
14000US34025809502,1.0,1.0,1.0
14000US34003009200,1.0,1.0,1.0
14000US34003031400,24.0,31.0,37.0
14000US36059408200,10.0,2.0,9.0
14000US34003011100,19.0,5.0,4.0
14000US36119005300,9.0,10.0,7.0
14000US34013007502,1.0,1.0,1.0
14000US36119010902,9.0,10.0,7.0
14000US36081047900,13.0,23.0,14.0
14000US36005025400,9.0,10.0,7.0
14000US34013010900,1.0,1.0,1.0
14000US36085023900,6.0,6.0,8.0
14000US36047049600,2.0,2.0,9.0
14000US34003023502,1.0,1.0,1.0
14000US34013013600,1.0,1.0,1.0
14000US34013019600,1.0,1.0,1.0
14000US36059413002,10.0,2.0,9.0
14000US36119014804,9.0,10.0,7.0
14000US36005003900,9.0,21.0,45.0
14000US34003041100,1.0,1.0,1.0
14000US36061021800,38.0,35.0,35.0
14000US34017015802,1.0,1.0,1.0
14000US36027190204,9.0,10.0,7.0
14000US36027210101,2.0,2.0,2.0
14000US36085007400,6.0,6.0,8.0
14000US36085013201,6.0,6.0,8.0
14000US36059407000,34.0,32.0,10.0
14000US36081055600,10.0,4.0,13.0
14000US34031124312,1.0,1.0,1.0
14000US36005016000,9.0,10.0,7.0
14000US36119002201,9.0,10.0,7.0
14000US36119008602,2.0,2.0,2.0
14000US34017001800,11.0,20.0,20.0
14000US34027044702,1.0,1.0,1.0
14000US36087013300,2.0,2.0,2.0
14000US36119002204,2.0,2.0,2.0
14000US36119000402,2.0,2.0,2.0
14000US36059407204,10.0,20.0,9.0
14000US34037372800,1.0,1.0,1.0
14000US34025809000,1.0,1.0,1.0
14000US36059406600,10.0,11.0,9.0
14000US36059517400,10.0,2.0,9.0
14000US36103110200,10.0,2.0,9.0
14000US36079010500,9.0,10.0,7.0
14000US36081007500,2.0,2.0,2.0
14000US34013009000,1.0,1.0,1.0
14000US34013001600,1.0,1.0,1.0
14000US36047015000,6.0,6.0,8.0
14000US36103158111,10.0,2.0,9.0
14000US36103158114,10.0,2.0,9.0
14000US34029717101,1.0,1.0,1.0
14000US36103158002,10.0,2.0,9.0
14000US36081161700,2.0,2.0,2.0
14000US36047013400,2.0,16.0,2.0
14000US36047050100,2.0,2.0,2.0
14000US36081005300,13.0,23.0,14.0
14000US36119008700,9.0,10.0,7.0
14000US36005012500,9.0,20.0,7.0
14000US36059519602,24.0,24.0,37.0
14000US34025812400,1.0,1.0,1.0
14000US36061016002,22.0,40.0,21.0
14000US36059413900,34.0,32.0,10.0
14000US34013014900,1.0,1.0,1.0
14000US34013018400,1.0,1.0,1.0
14000US34025800500,1.0,1.0,1.0
14000US36081005800,4.0,12.0,10.0
14000US36081040500,6.0,10.0,8.0
14000US36085019800,6.0,6.0,8.0
14000US36047029000,6.0,6.0,7.0
14000US36081099100,10.0,2.0,9.0
14000US36103123702,10.0,2.0,9.0
14000US36103159410,10.0,2.0,9.0
14000US36061017000,1.0,1.0,1.0
14000US34031124322,6.0,6.0,8.0
14000US36005005902,11.0,28.0,26.0
14000US36047118201,9.0,10.0,7.0
14000US36071013700,9.0,10.0,7.0
14000US34003010200,1.0,1.0,1.0
14000US36071011102,9.0,10.0,7.0
14000US36059519100,10.0,2.0,9.0
14000US36081084601,13.0,23.0,14.0
14000US34031175801,17.0,34.0,13.0
14000US36103158203,10.0,2.0,9.0
14000US36103158207,10.0,2.0,9.0
14000US34013013700,1.0,1.0,1.0
14000US34025806502,1.0,1.0,1.0
14000US36081011600,26.0,8.0,24.0
14000US36081000700,2.0,2.0,2.0
14000US34025802900,1.0,1.0,1.0
14000US36103111503,10.0,2.0,9.0
14000US36103135004,10.0,2.0,9.0
14000US34003014000,1.0,1.0,1.0
14000US36061004100,2.0,2.0,2.0
14000US36103111300,10.0,2.0,9.0
14000US34023007202,1.0,1.0,1.0
14000US36103122603,10.0,2.0,9.0
14000US36103145804,10.0,2.0,9.0
14000US36103159203,10.0,2.0,9.0
14000US34025802000,1.0,1.0,1.0
14000US34025808600,1.0,1.0,1.0
14000US34025808702,1.0,1.0,1.0
14000US36059518900,10.0,2.0,9.0
14000US34039035800,1.0,1.0,1.0
14000US36081028500,42.0,11.0,10.0
14000US36081027100,42.0,11.0,10.0
14000US34023006002,1.0,1.0,1.0
14000US36103158508,10.0,2.0,9.0
14000US36047040100,21.0,20.0,20.0
14000US36061011600,27.0,24.0,27.0
14000US36081045800,2.0,11.0,2.0
14000US36119000803,9.0,10.0,7.0
14000US36103146606,10.0,2.0,9.0
14000US36119011800,9.0,10.0,7.0
14000US34023007704,1.0,1.0,1.0
14000US36047092800,34.0,8.0,26.0
14000US36047082200,34.0,8.0,26.0
14000US36103124601,10.0,2.0,9.0
14000US36103112214,10.0,2.0,9.0
14000US36059522000,10.0,2.0,9.0
14000US36047019100,2.0,2.0,2.0
14000US36047082000,14.0,8.0,29.0
14000US36047116600,1.0,1.0,1.0
14000US34017000300,1.0,1.0,1.0
14000US36047121400,2.0,17.0,2.0
14000US36047025300,2.0,2.0,2.0
14000US36103122602,10.0,2.0,9.0
14000US34003053100,1.0,1.0,1.0
14000US34013012200,1.0,1.0,1.0
14000US36047078400,21.0,20.0,16.0
14000US34017012500,1.0,1.0,1.0
14000US34039031500,19.0,18.0,15.0
14000US34017006200,1.0,1.0,1.0
14000US36081040700,47.0,43.0,43.0
14000US36027140300,9.0,10.0,7.0
14000US34003040002,2.0,6.0,2.0
14000US36047032300,2.0,2.0,2.0
14000US34029716000,1.0,2.0,1.0
14000US36085027706,6.0,6.0,8.0
14000US36071014700,9.0,10.0,7.0
14000US36005036300,1.0,1.0,1.0
14000US36081142900,9.0,10.0,7.0
14000US36047026400,2.0,2.0,2.0
14000US36061029500,9.0,10.0,7.0
14000US36085017009,6.0,6.0,8.0
14000US34013020500,1.0,1.0,1.0
14000US34003019103,1.0,1.0,1.0
14000US36119006400,9.0,10.0,7.0
14000US34003042302,1.0,1.0,1.0
14000US36059415201,1.0,1.0,1.0
14000US36119001402,9.0,10.0,7.0
14000US36061018400,26.0,21.0,21.0
14000US36061028500,13.0,8.0,29.0
14000US36059409300,10.0,2.0,9.0
14000US36103158509,10.0,2.0,9.0
14000US36119005200,9.0,10.0,7.0
14000US34017013000,1.0,1.0,1.0
14000US34017002000,1.0,1.0,1.0
14000US34013013400,1.0,1.0,1.0
14000US36005014900,6.0,15.0,41.0
14000US36059517801,29.0,27.0,8.0
14000US36059404600,10.0,2.0,9.0
14000US36059517600,10.0,2.0,9.0
14000US34013021601,1.0,1.0,1.0
14000US36119014100,9.0,10.0,7.0
14000US34029739100,1.0,1.0,1.0
14000US36103135103,10.0,2.0,9.0
14000US34003033200,1.0,1.0,1.0
14000US36047057200,6.0,6.0,8.0
14000US36085002002,6.0,6.0,8.0
14000US34031246102,1.0,1.0,1.0
14000US34027043303,1.0,1.0,1.0
14000US36005024100,12.0,6.0,8.0
14000US36103124001,10.0,2.0,9.0
14000US34035053704,1.0,1.0,1.0
14000US34003029200,1.0,1.0,1.0
14000US34031175703,1.0,1.0,1.0
14000US36005044902,1.0,1.0,1.0
14000US36103135201,10.0,2.0,9.0
14000US36047007100,2.0,2.0,2.0
14000US34039039500,1.0,1.0,1.0
14000US34027044701,1.0,1.0,1.0
14000US34003032102,1.0,1.0,1.0
14000US36087010902,1.0,1.0,1.0
14000US34029713203,1.0,1.0,1.0
14000US34039033700,19.0,18.0,15.0
14000US34023006101,1.0,1.0,1.0
14000US34013021701,17.0,2.0,9.0
14000US36047080200,1.0,1.0,1.0
14000US36005036902,9.0,30.0,28.0
14000US36061014602,6.0,6.0,8.0
14000US34027043700,10.0,2.0,9.0
14000US34029731002,1.0,1.0,1.0
14000US36061021200,2.0,2.0,2.0
14000US36005011700,25.0,22.0,30.0
14000US34027044501,1.0,1.0,1.0
14000US34003044201,1.0,1.0,1.0
14000US34003043002,1.0,1.0,1.0
14000US36047014900,2.0,2.0,2.0
14000US34025805001,1.0,1.0,1.0
14000US36085002100,6.0,6.0,8.0
14000US36085012200,6.0,6.0,8.0
14000US34031116500,1.0,1.0,1.0
14000US36047015900,2.0,2.0,2.0
14000US34013019100,1.0,1.0,1.0
14000US34013001800,1.0,1.0,1.0
14000US34029717001,1.0,1.0,1.0
14000US36103180300,43.0,34.0,24.0
14000US34035053905,2.0,2.0,2.0
14000US36081051100,43.0,10.0,7.0
14000US36103146614,10.0,2.0,9.0
14000US36103158609,10.0,2.0,9.0
14000US34023008501,1.0,1.0,1.0
14000US34025810402,1.0,1.0,1.0
14000US34029733000,1.0,1.0,1.0
14000US34003011300,1.0,1.0,1.0
14000US36061019400,9.0,10.0,7.0
14000US36061018600,3.0,29.0,34.0
14000US34035051600,1.0,1.0,1.0
14000US34025802600,1.0,1.0,1.0
14000US36005023600,9.0,10.0,7.0
14000US34003036100,1.0,1.0,1.0
14000US36081026700,47.0,43.0,43.0
14000US36103135303,10.0,2.0,9.0
14000US36059980100,6.0,6.0,8.0
14000US34023008403,1.0,1.0,1.0
14000US34035051700,1.0,1.0,1.0
14000US36071013800,9.0,10.0,7.0
14000US34003061300,21.0,20.0,40.0
14000US36059303301,21.0,20.0,40.0
14000US34025806501,1.0,1.0,1.0
14000US34025807200,1.0,1.0,1.0
14000US36103123002,10.0,2.0,9.0
14000US34017015500,1.0,1.0,1.0
14000US34017016500,1.0,1.0,1.0
14000US36085014607,6.0,6.0,8.0
14000US36059416100,10.0,2.0,9.0
14000US36027060100,9.0,10.0,7.0
14000US36103159510,10.0,2.0,9.0
14000US34025808900,1.0,1.0,1.0
14000US36059415600,45.0,45.0,9.0
14000US36059408700,10.0,2.0,9.0
14000US34031223900,10.0,34.0,1.0
14000US36059416600,10.0,2.0,2.0
14000US36061017300,2.0,2.0,2.0
14000US36061015601,9.0,11.0,9.0
14000US34023007103,1.0,1.0,1.0
14000US36005023704,2.0,8.0,29.0
14000US36047044100,2.0,41.0,15.0
14000US36103158102,10.0,2.0,9.0
14000US34003015300,1.0,1.0,1.0
14000US34039039700,1.0,1.0,1.0
14000US34039037700,1.0,1.0,1.0
14000US36119981000,13.0,23.0,14.0
14000US36061019702,2.0,2.0,2.0
14000US36081072300,10.0,12.0,9.0
14000US34003038100,1.0,1.0,1.0
14000US34003018200,1.0,1.0,1.0
14000US34003059100,1.0,1.0,1.0
14000US34025802400,1.0,1.0,1.0
14000US36119014704,9.0,10.0,7.0
14000US36005035800,2.0,2.0,2.0
14000US34025800200,1.0,1.0,1.0
14000US34025808401,1.0,1.0,1.0
14000US36085018701,6.0,6.0,8.0
14000US34013015800,1.0,1.0,1.0
14000US34023002901,1.0,1.0,1.0
14000US36061027100,2.0,2.0,2.0
14000US34017004800,26.0,8.0,29.0
14000US36085000800,6.0,6.0,8.0
14000US34023000502,1.0,1.0,1.0
14000US36103112102,10.0,2.0,9.0
14000US36059408000,10.0,2.0,9.0
14000US34013020200,1.0,1.0,1.0
14000US36005038100,44.0,21.0,39.0
14000US36081055100,10.0,10.0,12.0
14000US36103158512,10.0,2.0,9.0
14000US36061013600,30.0,7.0,3.0
14000US34017011600,1.0,1.0,1.0
14000US36059407801,10.0,2.0,9.0
14000US36081093401,6.0,6.0,7.0
14000US36047066200,6.0,6.0,8.0
14000US36119001302,9.0,10.0,7.0
14000US36005040303,26.0,27.0,24.0
14000US34003025100,1.0,1.0,1.0
14000US34023001702,1.0,1.0,1.0
14000US34039039400,1.0,1.0,1.0
14000US36081025500,45.0,45.0,12.0
14000US34025809901,1.0,1.0,1.0
14000US36027080104,9.0,10.0,7.0
14000US36047043600,6.0,6.0,8.0
14000US36081017900,13.0,23.0,14.0
14000US34027045501,1.0,1.0,1.0
14000US34013004200,1.0,1.0,1.0
14000US34003053200,1.0,1.0,1.0
14000US36059410000,42.0,11.0,11.0
14000US36059405100,42.0,11.0,11.0
14000US36081002400,1.0,1.0,1.0
14000US36087010703,9.0,10.0,2.0
14000US34013013900,1.0,1.0,1.0
14000US36005008300,13.0,40.0,14.0
14000US34027044102,1.0,1.0,1.0
14000US36103147501,10.0,2.0,9.0
14000US36047020200,6.0,6.0,8.0
14000US36047020600,6.0,6.0,8.0
14000US34003041302,1.0,1.0,1.0
14000US34017014000,1.0,1.0,1.0
14000US34029722800,1.0,1.0,1.0
14000US36047030300,42.0,8.0,10.0
14000US34039030600,1.0,1.0,1.0
14000US36061030300,2.0,2.0,2.0
14000US36047051002,10.0,2.0,9.0
14000US34027044200,1.0,1.0,1.0
14000US34023006601,1.0,1.0,1.0
14000US36081065600,10.0,2.0,9.0
14000US34023000802,1.0,1.0,1.0
14000US36047054900,2.0,2.0,2.0
14000US36059412700,10.0,11.0,10.0
14000US36119005002,9.0,10.0,7.0
14000US34003056100,1.0,1.0,1.0
14000US36005027300,26.0,8.0,29.0
14000US34017001100,1.0,1.0,1.0
14000US34017017500,1.0,1.0,1.0
14000US34027045603,1.0,1.0,1.0
14000US34013007000,1.0,1.0,1.0
14000US36059411400,2.0,2.0,2.0
14000US36085003300,6.0,6.0,8.0
14000US36047013800,6.0,6.0,8.0
14000US34003021600,1.0,1.0,1.0
14000US36119000802,9.0,10.0,7.0
14000US36119002103,9.0,10.0,7.0
14000US36059303600,10.0,2.0,9.0
14000US36081020600,2.0,2.0,2.0
14000US36059409000,29.0,16.0,10.0
14000US36047114400,2.0,3.0,7.0
14000US36119005400,27.0,24.0,27.0
14000US36047070201,6.0,6.0,42.0
14000US34035053805,1.0,1.0,1.0
14000US36047004900,2.0,2.0,2.0
14000US34019011500,1.0,1.0,1.0
14000US36081011300,2.0,2.0,2.0
14000US36071014301,9.0,10.0,7.0
14000US36047020700,2.0,2.0,2.0
14000US36071010600,9.0,10.0,7.0
14000US36085018100,6.0,6.0,8.0
14000US34023007000,1.0,1.0,1.0
14000US36103190601,2.0,2.0,2.0
14000US34029715901,1.0,1.0,1.0
14000US36061012600,2.0,2.0,2.0
14000US36047043400,6.0,6.0,8.0
14000US34023003600,1.0,1.0,1.0
14000US34023003500,1.0,1.0,1.0
14000US36059521500,10.0,2.0,9.0
14000US36103124200,10.0,2.0,9.0
14000US34025808500,1.0,1.0,1.0
14000US36061015900,28.0,25.0,11.0
14000US36005039400,10.0,33.0,9.0
14000US36047015500,2.0,2.0,2.0
14000US36059405800,10.0,11.0,11.0
14000US36059406400,10.0,2.0,9.0
14000US36059302400,10.0,2.0,9.0
14000US34031256804,1.0,1.0,1.0
14000US36059409900,10.0,11.0,10.0
14000US36061021600,3.0,29.0,5.0
14000US36081011500,2.0,2.0,2.0
14000US34023007500,1.0,1.0,1.0
14000US34025801200,1.0,1.0,1.0
14000US36119011600,9.0,10.0,1.0
14000US36087010102,9.0,10.0,2.0
14000US34003037202,1.0,1.0,1.0
14000US36059413001,10.0,2.0,11.0
14000US36103122601,10.0,2.0,9.0
14000US34025811303,1.0,1.0,1.0
14000US34025811000,1.0,1.0,1.0
14000US34035052204,1.0,1.0,1.0
14000US34023004700,1.0,1.0,1.0
14000US36081025100,40.0,23.0,10.0
14000US36103158011,2.0,2.0,2.0
14000US36103146607,10.0,2.0,9.0
14000US34023001502,1.0,1.0,1.0
14000US34035053000,1.0,1.0,1.0
14000US36061009700,2.0,2.0,2.0
14000US36047068600,6.0,6.0,7.0
14000US34027040600,1.0,1.0,1.0
14000US36047034800,2.0,2.0,2.0
14000US36081026901,13.0,23.0,14.0
14000US36059521000,10.0,2.0,9.0
14000US36059302101,22.0,11.0,28.0
14000US36103135209,6.0,11.0,9.0
14000US36085013302,6.0,6.0,8.0
14000US36103123102,10.0,2.0,9.0
14000US34003017400,10.0,6.0,1.0
14000US36047038200,47.0,43.0,43.0
14000US36119004400,9.0,10.0,7.0
14000US36081118500,1.0,4.0,1.0
14000US36059301000,10.0,2.0,9.0
14000US36103135301,10.0,2.0,9.0
14000US36119011902,9.0,10.0,7.0
14000US34039030200,1.0,1.0,1.0
14000US36085015603,6.0,6.0,8.0
14000US36085009601,6.0,6.0,8.0
14000US34029738002,1.0,1.0,1.0
14000US34027043402,1.0,1.0,1.0
14000US36059416402,10.0,2.0,9.0
14000US34017005400,1.0,1.0,1.0
14000US36047042600,2.0,2.0,2.0
14000US36047046000,6.0,6.0,8.0
14000US36079011100,9.0,10.0,7.0
14000US36005012101,47.0,43.0,43.0
14000US36005008500,10.0,20.0,16.0
14000US36103110600,10.0,2.0,9.0
14000US34013015200,1.0,1.0,1.0
14000US36085017011,6.0,6.0,8.0
14000US36047040300,2.0,2.0,2.0
14000US36081077902,9.0,10.0,7.0
14000US34025811402,1.0,1.0,1.0
14000US36059518000,10.0,2.0,9.0
14000US36103111402,10.0,2.0,9.0
14000US34013013300,1.0,1.0,1.0
14000US34031175402,17.0,37.0,13.0
14000US36085013203,6.0,6.0,8.0
14000US34039035300,1.0,1.0,1.0
14000US36061023300,2.0,2.0,2.0
14000US36061025300,13.0,15.0,12.0
14000US34003055100,1.0,1.0,1.0
14000US36061008200,2.0,2.0,2.0
14000US34029736002,1.0,1.0,1.0
14000US34013016100,1.0,1.0,1.0
14000US36005023800,26.0,8.0,24.0
14000US36005039901,2.0,2.0,2.0
14000US34029731201,9.0,10.0,7.0
14000US36071011400,9.0,10.0,7.0
14000US36119002202,9.0,10.0,7.0
14000US36061022302,2.0,2.0,2.0
14000US36047016900,2.0,2.0,2.0
14000US34039035500,1.0,1.0,1.0
14000US36027060201,9.0,10.0,7.0
14000US34017020000,1.0,1.0,1.0
14000US36081016300,49.0,30.0,39.0
14000US36081129102,1.0,1.0,9.0
14000US36081048300,12.0,23.0,10.0
14000US34029736101,1.0,1.0,1.0
14000US34023008001,1.0,1.0,1.0
