geoid,0,1,2
14000US36119004300,1.0,1.0,1.0
14000US36119006802,1.0,1.0,1.0
14000US36059406702,3.0,4.0,3.0
14000US36047056400,1.0,2.0,3.0
14000US36061008200,1.0,1.0,1.0
14000US36005026602,1.0,4.0,3.0
14000US34029717002,4.0,3.0,4.0
14000US36085029104,2.0,2.0,2.0
14000US36085027900,2.0,2.0,2.0
14000US36103158506,3.0,4.0,3.0
14000US36081104700,3.0,4.0,3.0
14000US34025802800,4.0,3.0,4.0
14000US34031256803,4.0,3.0,4.0
14000US36047003400,2.0,2.0,2.0
14000US34017016000,4.0,3.0,4.0
14000US34031163500,4.0,3.0,4.0
14000US34017001701,30.0,18.0,14.0
14000US34017019200,30.0,31.0,4.0
14000US36081025500,1.0,4.0,41.0
14000US36061011202,20.0,4.0,3.0
14000US34039039600,4.0,3.0,4.0
14000US36047052700,9.0,7.0,11.0
14000US36047016700,21.0,1.0,38.0
14000US36061014402,17.0,26.0,17.0
14000US34025807800,4.0,3.0,4.0
14000US36061019900,18.0,32.0,34.0
14000US36061011800,2.0,2.0,16.0
14000US34031181900,4.0,3.0,4.0
14000US34031175402,4.0,3.0,4.0
14000US36071010901,1.0,1.0,1.0
14000US36071010902,1.0,1.0,1.0
14000US34035053102,4.0,3.0,4.0
14000US34025806300,4.0,3.0,4.0
14000US36081035700,3.0,31.0,3.0
14000US34029738002,4.0,3.0,4.0
14000US36081071306,3.0,4.0,37.0
14000US36081077905,3.0,4.0,3.0
14000US36103123101,3.0,4.0,3.0
14000US34017004102,4.0,3.0,14.0
14000US34013014400,4.0,3.0,4.0
14000US34031175500,17.0,3.0,4.0
14000US36119006600,1.0,1.0,1.0
14000US36071011102,1.0,1.0,1.0
14000US36071010801,1.0,1.0,1.0
14000US34027044800,4.0,3.0,4.0
14000US34027044501,4.0,3.0,4.0
14000US36005021900,1.0,1.0,1.0
14000US36047088200,8.0,23.0,10.0
14000US34017013000,37.0,17.0,37.0
14000US36061021100,22.0,17.0,13.0
14000US36119010801,1.0,1.0,1.0
14000US34023006403,4.0,3.0,4.0
14000US34025801300,4.0,3.0,4.0
14000US36059521602,3.0,4.0,3.0
14000US36103135102,3.0,4.0,3.0
14000US36047028900,9.0,7.0,40.0
14000US36005015300,26.0,38.0,39.0
14000US36059414600,3.0,4.0,3.0
14000US36059412301,3.0,4.0,3.0
14000US34035053403,4.0,3.0,4.0
14000US36103146206,3.0,4.0,3.0
14000US36103147401,3.0,4.0,3.0
14000US36047049300,8.0,34.0,7.0
14000US36005042600,1.0,1.0,1.0
14000US36047032600,2.0,2.0,2.0
14000US36005037400,1.0,4.0,3.0
14000US36085018702,2.0,2.0,2.0
14000US36103158318,3.0,4.0,3.0
14000US36103158407,3.0,4.0,3.0
14000US36081007900,8.0,2.0,31.0
14000US34003002200,4.0,3.0,4.0
14000US34003024100,4.0,3.0,4.0
14000US34031223801,4.0,3.0,4.0
14000US34027040300,4.0,3.0,4.0
14000US34027040702,4.0,3.0,4.0
14000US34031116500,4.0,3.0,4.0
14000US36119005500,1.0,1.0,1.0
14000US36061010800,34.0,16.0,41.0
14000US36047000301,1.0,17.0,12.0
14000US34035050703,4.0,3.0,4.0
14000US34029717501,4.0,3.0,4.0
14000US34013000600,46.0,26.0,4.0
14000US34013020902,4.0,3.0,4.0
14000US34013020800,4.0,3.0,4.0
14000US34017032400,4.0,3.0,4.0
14000US34017016200,4.0,3.0,4.0
14000US34013012000,4.0,3.0,4.0
14000US34013012500,4.0,22.0,26.0
14000US34003033200,4.0,3.0,4.0
14000US36061026500,21.0,35.0,11.0
14000US36047082400,36.0,23.0,34.0
14000US34025808100,4.0,3.0,4.0
14000US34023008602,4.0,3.0,4.0
14000US36087011401,1.0,1.0,1.0
14000US34031143300,4.0,3.0,4.0
14000US34003017400,4.0,3.0,4.0
14000US34013002800,4.0,3.0,4.0
14000US34013019500,1.0,4.0,13.0
14000US34017012600,37.0,27.0,37.0
14000US34039034400,4.0,3.0,4.0
14000US36047042300,29.0,10.0,31.0
14000US36005009300,1.0,1.0,1.0
14000US36061002900,1.0,4.0,1.0
14000US36081063700,3.0,4.0,3.0
14000US36071011400,1.0,1.0,1.0
14000US36071011200,1.0,1.0,1.0
14000US36005038900,1.0,1.0,1.0
14000US36059518900,3.0,4.0,3.0
14000US36085030301,2.0,2.0,2.0
14000US36085012804,2.0,2.0,2.0
14000US36103110901,3.0,4.0,3.0
14000US34039035700,4.0,3.0,4.0
14000US34013014900,4.0,3.0,14.0
14000US34031264200,4.0,3.0,4.0
14000US36059407801,3.0,4.0,3.0
14000US36081056000,3.0,4.0,3.0
14000US34029727001,4.0,3.0,4.0
14000US36059520502,3.0,4.0,3.0
14000US36047003100,1.0,4.0,3.0
14000US36119012200,1.0,1.0,1.0
14000US36119011101,1.0,1.0,1.0
14000US36085004700,2.0,2.0,4.0
14000US34031180700,4.0,3.0,4.0
14000US36005040304,10.0,1.0,1.0
14000US36081026400,3.0,4.0,3.0
14000US36103158009,3.0,4.0,3.0
14000US34025806600,4.0,3.0,4.0
14000US36005039901,10.0,1.0,1.0
14000US36005044400,1.0,1.0,1.0
14000US34025807100,4.0,3.0,4.0
14000US34017013500,37.0,27.0,37.0
14000US34003008000,4.0,3.0,4.0
14000US36119004800,1.0,1.0,1.0
14000US36085007000,2.0,2.0,2.0
14000US34039033900,4.0,3.0,4.0
14000US36005016200,1.0,1.0,1.0
14000US36085004000,2.0,2.0,2.0
14000US36085027302,2.0,2.0,2.0
14000US34003015300,4.0,3.0,4.0
14000US36005037200,25.0,24.0,19.0
14000US36005022101,21.0,5.0,24.0
14000US34013007900,4.0,3.0,4.0
14000US36087012800,1.0,1.0,1.0
14000US36005020400,1.0,1.0,1.0
14000US34003034000,4.0,3.0,4.0
14000US34029717400,4.0,3.0,4.0
14000US36103158708,3.0,4.0,3.0
14000US42103950104,1.0,1.0,1.0
14000US36059521902,3.0,4.0,3.0
14000US36103112214,3.0,4.0,3.0
14000US36081003100,10.0,1.0,7.0
14000US34013020901,35.0,31.0,23.0
14000US36047049200,3.0,4.0,3.0
14000US34003047100,4.0,3.0,4.0
14000US36081077500,12.0,1.0,21.0
14000US36081070300,3.0,4.0,3.0
14000US34003037100,4.0,3.0,4.0
14000US36119011400,1.0,1.0,1.0
14000US34031181000,4.0,3.0,4.0
14000US34017017300,1.0,31.0,31.0
14000US36027140101,1.0,1.0,1.0
14000US36119010400,1.0,1.0,1.0
14000US36103110801,3.0,4.0,3.0
14000US36085000300,2.0,2.0,2.0
14000US36061011700,15.0,20.0,35.0
14000US36047008200,34.0,16.0,41.0
14000US36081007500,35.0,31.0,7.0
14000US36059518204,3.0,4.0,3.0
14000US36005040502,12.0,14.0,2.0
14000US36081037900,16.0,6.0,31.0
14000US34029731002,4.0,3.0,4.0
14000US36059300500,3.0,4.0,3.0
14000US34019011304,4.0,3.0,4.0
14000US34031175601,12.0,16.0,20.0
14000US36047017000,2.0,2.0,2.0
14000US36047069800,2.0,2.0,3.0
14000US34025811501,4.0,3.0,4.0
14000US36047062200,1.0,7.0,2.0
14000US36047006000,2.0,2.0,2.0
14000US36081145102,3.0,4.0,3.0
14000US36081102900,3.0,4.0,3.0
14000US34025802300,4.0,3.0,4.0
14000US34025807004,4.0,3.0,4.0
14000US36103159106,3.0,4.0,3.0
14000US36061016200,10.0,4.0,3.0
14000US34017013900,1.0,3.0,7.0
14000US36047020800,2.0,2.0,2.0
14000US34017014501,30.0,18.0,42.0
14000US34017002900,4.0,3.0,4.0
14000US34023008101,4.0,3.0,4.0
14000US34025810402,4.0,3.0,4.0
14000US34029723000,4.0,3.0,4.0
14000US36103134702,3.0,4.0,3.0
14000US36103134906,3.0,4.0,3.0
14000US34031182301,4.0,3.0,4.0
14000US34017002000,4.0,3.0,4.0
14000US36103158405,3.0,4.0,3.0
14000US36047021000,1.0,7.0,11.0
14000US36081007700,19.0,21.0,18.0
14000US34017000600,30.0,8.0,42.0
14000US34017001400,4.0,3.0,4.0
14000US36085017700,2.0,2.0,2.0
14000US36085013204,2.0,2.0,2.0
14000US36027050103,1.0,1.0,1.0
14000US34029715401,4.0,3.0,4.0
14000US34003040001,4.0,3.0,4.0
14000US34019010100,4.0,3.0,4.0
14000US34029739000,4.0,3.0,4.0
14000US34013021602,4.0,3.0,4.0
14000US36061015602,1.0,1.0,1.0
14000US34039032600,4.0,22.0,4.0
14000US36103170101,3.0,4.0,3.0
14000US36103170202,3.0,4.0,3.0
14000US36027130004,1.0,1.0,1.0
14000US36027070101,1.0,1.0,1.0
14000US36081099704,3.0,4.0,3.0
14000US36027080202,1.0,1.0,1.0
14000US36103159103,3.0,4.0,3.0
14000US36103158410,3.0,4.0,3.0
14000US34031181100,4.0,3.0,4.0
14000US36081061301,3.0,4.0,3.0
14000US34019011202,4.0,3.0,4.0
14000US36047019000,2.0,2.0,2.0
14000US36047012600,2.0,2.0,2.0
14000US34023009200,4.0,3.0,4.0
14000US36047010100,2.0,2.0,2.0
14000US36047013500,35.0,7.0,23.0
14000US34003044100,4.0,3.0,4.0
14000US36027220100,1.0,1.0,1.0
14000US36047096600,21.0,23.0,2.0
14000US36119013102,1.0,1.0,1.0
14000US34017010200,4.0,3.0,14.0
14000US36047038600,2.0,2.0,2.0
14000US34025806000,4.0,3.0,4.0
14000US34025805600,4.0,3.0,4.0
14000US34017006200,13.0,15.0,14.0
14000US36081055200,3.0,4.0,3.0
14000US34025810102,4.0,3.0,4.0
14000US34035053803,4.0,3.0,4.0
14000US34035053801,4.0,3.0,4.0
14000US34013008800,10.0,22.0,26.0
14000US36059521500,3.0,4.0,3.0
14000US36103123500,3.0,4.0,3.0
14000US34023007203,4.0,3.0,4.0
14000US36119014400,1.0,1.0,1.0
14000US36119014704,1.0,1.0,1.0
14000US36047051100,29.0,11.0,38.0
14000US34023008502,4.0,3.0,4.0
14000US34013022800,4.0,22.0,26.0
14000US36081032700,44.0,16.0,28.0
14000US34029724000,4.0,3.0,4.0
14000US36047029700,6.0,37.0,2.0
14000US36059407000,3.0,4.0,3.0
14000US36103158802,3.0,4.0,3.0
14000US36103146605,3.0,4.0,3.0
14000US36061022500,26.0,29.0,17.0
14000US34039036800,4.0,3.0,4.0
14000US36027190402,1.0,1.0,1.0
14000US34031124602,4.0,3.0,4.0
14000US34003017500,4.0,3.0,4.0
14000US36119000202,10.0,1.0,1.0
14000US34027040701,4.0,3.0,4.0
14000US34027040400,4.0,3.0,4.0
14000US34031182900,4.0,3.0,4.0
14000US34023002500,4.0,3.0,4.0
14000US34029713202,4.0,3.0,4.0
14000US34003023601,4.0,3.0,4.0
14000US36081055100,41.0,38.0,18.0
14000US34013016100,4.0,3.0,4.0
14000US36059304204,3.0,4.0,3.0
14000US34017014000,4.0,3.0,4.0
14000US36071012601,1.0,1.0,1.0
14000US36079011600,1.0,1.0,1.0
14000US34013020300,4.0,3.0,4.0
14000US36081012800,3.0,4.0,3.0
14000US34035053602,4.0,3.0,4.0
14000US36061029300,8.0,1.0,31.0
14000US36005008400,18.0,32.0,3.0
14000US36081124100,3.0,1.0,1.0
14000US36103145804,3.0,4.0,3.0
14000US36005033201,1.0,1.0,1.0
14000US36005022000,1.0,1.0,1.0
14000US36005015100,31.0,7.0,1.0
14000US36119014909,1.0,1.0,1.0
14000US36047072000,2.0,2.0,2.0
14000US36047061600,2.0,2.0,2.0
14000US36047029000,1.0,2.0,2.0
14000US36047020500,29.0,35.0,31.0
14000US36103123401,3.0,4.0,3.0
14000US36119012900,1.0,1.0,1.0
14000US36119002105,1.0,1.0,1.0
14000US34017020000,4.0,3.0,4.0
14000US36061003002,11.0,37.0,15.0
14000US36061003700,3.0,4.0,3.0
14000US36047039500,28.0,4.0,34.0
14000US36047045300,9.0,7.0,13.0
14000US34013020100,4.0,3.0,4.0
14000US34013002300,17.0,22.0,26.0
14000US34013010200,17.0,22.0,26.0
14000US34023007905,4.0,3.0,4.0
14000US34027046103,4.0,3.0,4.0
14000US34039035600,4.0,3.0,4.0
14000US36081039400,34.0,4.0,3.0
14000US36047017600,10.0,38.0,1.0
14000US36047024200,10.0,38.0,1.0
14000US36005028700,1.0,1.0,11.0
14000US36005033700,14.0,4.0,11.0
14000US36085022300,2.0,2.0,2.0
14000US36085025100,2.0,2.0,2.0
14000US36047034900,1.0,25.0,1.0
14000US36047027900,22.0,37.0,13.0
14000US36103123301,3.0,4.0,3.0
14000US36081047800,3.0,4.0,3.0
14000US34019010802,4.0,3.0,4.0
14000US34023001804,4.0,3.0,4.0
14000US36081119300,3.0,4.0,3.0
14000US36047014900,1.0,1.0,3.0
14000US36103158206,3.0,4.0,3.0
14000US36081071100,3.0,4.0,3.0
14000US36119007401,1.0,1.0,1.0
14000US36059413803,3.0,4.0,3.0
14000US36059521400,3.0,4.0,3.0
14000US36103124101,3.0,4.0,3.0
14000US36047013100,3.0,41.0,19.0
14000US34013001800,4.0,22.0,26.0
14000US36047012700,20.0,33.0,41.0
14000US36059405200,3.0,4.0,3.0
14000US36071012300,1.0,1.0,1.0
14000US34039032400,4.0,3.0,4.0
14000US34017003500,30.0,4.0,3.0
14000US36061010602,3.0,4.0,3.0
14000US36103170201,3.0,4.0,3.0
14000US34013005100,4.0,22.0,26.0
14000US36103180300,1.0,4.0,3.0
14000US34023007702,4.0,3.0,4.0
14000US36047009200,2.0,2.0,12.0
14000US36087010702,1.0,1.0,1.0
14000US36087013001,1.0,1.0,1.0
14000US36027060302,1.0,1.0,1.0
14000US36027050203,1.0,1.0,1.0
14000US34029717001,4.0,3.0,4.0
14000US34013017500,4.0,3.0,4.0
14000US36081099802,3.0,4.0,3.0
14000US36071000502,1.0,1.0,1.0
14000US36047005400,9.0,23.0,32.0
14000US36047061200,28.0,23.0,8.0
14000US34017015202,37.0,22.0,37.0
14000US36081076901,3.0,4.0,3.0
14000US36061012800,2.0,32.0,34.0
14000US36047090600,5.0,5.0,33.0
14000US36047088000,3.0,5.0,33.0
14000US34017014101,4.0,3.0,4.0
14000US36085017008,2.0,2.0,2.0
14000US34035054201,4.0,3.0,4.0
14000US36081033700,21.0,27.0,3.0
14000US36081026902,21.0,27.0,10.0
14000US36059518502,3.0,4.0,3.0
14000US36059412600,3.0,4.0,3.0
14000US36103147701,3.0,4.0,3.0
14000US36103147802,3.0,4.0,3.0
14000US34035053105,4.0,3.0,4.0
14000US34035051100,4.0,3.0,4.0
14000US36103146003,3.0,4.0,3.0
14000US36081044301,3.0,41.0,3.0
14000US36081093900,3.0,4.0,3.0
14000US34017000500,4.0,3.0,14.0
14000US36061007800,3.0,4.0,3.0
14000US36119014810,1.0,1.0,1.0
14000US34013013400,4.0,3.0,4.0
14000US36081024000,3.0,4.0,3.0
14000US36061002400,1.0,33.0,1.0
14000US34029722300,4.0,3.0,4.0
14000US34027043100,4.0,3.0,4.0
14000US36061013600,19.0,40.0,2.0
14000US34019011500,4.0,3.0,4.0
14000US34019011301,4.0,3.0,4.0
14000US36103158306,3.0,4.0,3.0
14000US36103159410,3.0,4.0,3.0
14000US36103147602,3.0,4.0,3.0
14000US34013015900,26.0,3.0,4.0
14000US34025808001,4.0,3.0,4.0
14000US34025807700,4.0,3.0,4.0
14000US34037374900,4.0,3.0,4.0
14000US36047044100,29.0,10.0,33.0
14000US34013006900,6.0,22.0,4.0
14000US34013004802,4.0,22.0,4.0
14000US36081050500,3.0,32.0,12.0
14000US34029737000,4.0,3.0,4.0
14000US36081045200,3.0,4.0,3.0
14000US34017013300,4.0,3.0,4.0
14000US34027044403,4.0,3.0,4.0
14000US36047005202,3.0,4.0,3.0
14000US36081113900,3.0,4.0,3.0
14000US36103123202,3.0,4.0,3.0
14000US36081099100,3.0,4.0,3.0
14000US36081113300,1.0,4.0,3.0
14000US36103111801,3.0,4.0,3.0
14000US36103158309,3.0,4.0,3.0
14000US34023002000,4.0,3.0,4.0
14000US34035053703,4.0,3.0,4.0
14000US36047011800,2.0,2.0,2.0
14000US36119009900,1.0,1.0,1.0
14000US36119009300,1.0,1.0,1.0
14000US36071012800,1.0,1.0,1.0
14000US36081027100,27.0,28.0,14.0
14000US36059302700,3.0,4.0,3.0
14000US34031182200,4.0,3.0,4.0
14000US34023001300,4.0,3.0,4.0
14000US36061016400,34.0,12.0,1.0
14000US36059303600,3.0,4.0,3.0
14000US34003025200,4.0,3.0,4.0
14000US36103158102,3.0,4.0,3.0
14000US34029722800,4.0,3.0,4.0
14000US34013007000,4.0,3.0,4.0
14000US36103146614,3.0,4.0,3.0
14000US34023008601,4.0,3.0,4.0
14000US36047013300,1.0,7.0,11.0
14000US34039038300,4.0,3.0,4.0
14000US36061020600,23.0,31.0,23.0
14000US36005022102,10.0,30.0,3.0
14000US34027040804,4.0,3.0,4.0
14000US34017011200,4.0,3.0,14.0
14000US34027044300,4.0,3.0,4.0
14000US36059416000,3.0,4.0,3.0
14000US36059301400,3.0,4.0,3.0
14000US34003030100,4.0,3.0,4.0
14000US34039035200,4.0,3.0,4.0
14000US36047004300,3.0,21.0,3.0
14000US36061031703,3.0,4.0,3.0
14000US34003041302,4.0,3.0,4.0
14000US34025808401,4.0,3.0,4.0
14000US36061021303,28.0,36.0,31.0
14000US36047055700,14.0,6.0,18.0
14000US36061015200,1.0,1.0,1.0
14000US36047013600,1.0,4.0,3.0
14000US36047000900,2.0,2.0,2.0
14000US36081047100,30.0,4.0,12.0
14000US34039034200,4.0,3.0,4.0
14000US36119000600,1.0,1.0,1.0
14000US36103190601,3.0,4.0,3.0
14000US34025805900,4.0,3.0,4.0
14000US34013009600,4.0,22.0,26.0
14000US36081000600,22.0,28.0,32.0
14000US34013017800,4.0,3.0,4.0
14000US34039035500,4.0,3.0,4.0
14000US36005018400,1.0,1.0,1.0
14000US36047010600,1.0,23.0,10.0
14000US34035051000,4.0,3.0,4.0
14000US36005017300,1.0,1.0,1.0
14000US36005035900,1.0,1.0,1.0
14000US34039036302,4.0,3.0,4.0
14000US36085015100,2.0,2.0,2.0
14000US34013007501,4.0,22.0,4.0
14000US36103190502,3.0,4.0,3.0
14000US36119003700,1.0,1.0,1.0
14000US36047030100,10.0,1.0,3.0
14000US36047058400,35.0,1.0,3.0
14000US36027221100,1.0,1.0,1.0
14000US36071011101,1.0,1.0,1.0
14000US36047025700,40.0,37.0,29.0
14000US34013012200,4.0,22.0,26.0
14000US34019010801,4.0,3.0,4.0
14000US36047058000,20.0,1.0,2.0
14000US34003006100,4.0,3.0,4.0
14000US34023000401,4.0,3.0,4.0
14000US34003017200,4.0,3.0,4.0
14000US36047030500,6.0,32.0,1.0
14000US36103147300,3.0,4.0,3.0
14000US34013019900,4.0,3.0,4.0
14000US36119014701,1.0,1.0,1.0
14000US34031124200,4.0,3.0,4.0
14000US36103159506,3.0,4.0,3.0
14000US36047082200,40.0,7.0,1.0
14000US36081157102,1.0,4.0,3.0
14000US36085019800,2.0,2.0,2.0
14000US36059521700,3.0,4.0,3.0
14000US36081018101,8.0,4.0,3.0
14000US34037371900,4.0,3.0,4.0
14000US36047022800,1.0,1.0,1.0
14000US36081005300,27.0,10.0,7.0
14000US36119001600,1.0,1.0,1.0
14000US36081018501,30.0,14.0,9.0
14000US36047019700,11.0,10.0,38.0
14000US34017006400,11.0,37.0,14.0
14000US36005022401,35.0,32.0,23.0
14000US36103169701,3.0,4.0,3.0
14000US34039031300,4.0,3.0,4.0
14000US34039035000,4.0,3.0,4.0
14000US36087012102,1.0,1.0,1.0
14000US36103146202,3.0,4.0,3.0
14000US36059406100,3.0,4.0,3.0
14000US34023008503,4.0,3.0,4.0
14000US36047050803,21.0,23.0,1.0
14000US34029723100,4.0,3.0,4.0
14000US34029722100,4.0,3.0,4.0
14000US36081028800,1.0,1.0,1.0
14000US34013001500,4.0,22.0,26.0
14000US36059520900,3.0,4.0,3.0
14000US36103146901,3.0,4.0,3.0
14000US36047020300,5.0,25.0,11.0
14000US36119002700,1.0,1.0,1.0
14000US36119002000,1.0,1.0,1.0
14000US34025810200,4.0,3.0,4.0
14000US36119010300,1.0,1.0,1.0
14000US36119010200,1.0,1.0,1.0
14000US34031181702,4.0,3.0,4.0
14000US36059407204,3.0,4.0,3.0
14000US36027220901,1.0,1.0,1.0
14000US36027140500,1.0,1.0,1.0
14000US36061014801,1.0,1.0,1.0
14000US36081118700,3.0,19.0,41.0
14000US36081090700,3.0,4.0,24.0
14000US36047013200,3.0,1.0,3.0
14000US36047029200,3.0,2.0,3.0
14000US34017018900,4.0,3.0,4.0
14000US36081079701,2.0,4.0,3.0
14000US36047022000,2.0,28.0,2.0
14000US36103124001,3.0,4.0,3.0
14000US36103124402,3.0,4.0,3.0
14000US36085017012,2.0,2.0,2.0
14000US36081083700,3.0,4.0,3.0
14000US36005025300,26.0,12.0,1.0
14000US36071014302,1.0,1.0,1.0
14000US36087010602,1.0,1.0,1.0
14000US36119006000,1.0,1.0,1.0
14000US34025800400,4.0,3.0,4.0
14000US34025800100,4.0,3.0,4.0
14000US34039031802,4.0,3.0,4.0
14000US34039038201,4.0,3.0,4.0
14000US36005003900,37.0,28.0,2.0
14000US34019011400,4.0,3.0,4.0
14000US36061015802,40.0,29.0,33.0
14000US36061021500,3.0,4.0,3.0
14000US36103159508,3.0,4.0,3.0
14000US36005020900,23.0,23.0,10.0
14000US36047049500,11.0,33.0,13.0
14000US34025800500,4.0,3.0,4.0
14000US34025804600,4.0,3.0,4.0
14000US34013016900,4.0,3.0,4.0
14000US34027041500,4.0,3.0,4.0
14000US36081012602,1.0,36.0,31.0
14000US36027050104,1.0,1.0,1.0
14000US36047055000,37.0,31.0,2.0
14000US34003057102,4.0,3.0,4.0
14000US36061028700,13.0,21.0,12.0
14000US36047019800,2.0,2.0,2.0
14000US34039032700,4.0,3.0,4.0
14000US36071013300,1.0,1.0,1.0
14000US34027045300,4.0,3.0,4.0
14000US36047017900,9.0,4.0,3.0
14000US36059519601,3.0,4.0,3.0
14000US36059405700,3.0,4.0,3.0
14000US36103158606,3.0,4.0,3.0
14000US36027190301,1.0,1.0,1.0
14000US36027140801,1.0,1.0,1.0
14000US36047056300,15.0,6.0,15.0
14000US36059303102,3.0,4.0,3.0
14000US34031180300,4.0,3.0,4.0
14000US34013017302,4.0,3.0,4.0
14000US34017015100,4.0,3.0,4.0
14000US34025809501,4.0,3.0,4.0
14000US36061015801,32.0,10.0,20.0
14000US36059301200,3.0,4.0,3.0
14000US36061002500,45.0,7.0,30.0
14000US36005018101,34.0,12.0,9.0
14000US36061008603,28.0,15.0,40.0
14000US34013015700,26.0,29.0,41.0
14000US36059408000,3.0,4.0,3.0
14000US34017014502,4.0,3.0,4.0
14000US34017007800,4.0,3.0,4.0
14000US36087011504,1.0,1.0,1.0
14000US36087013200,1.0,1.0,1.0
14000US36005025200,1.0,2.0,2.0
14000US36005023900,2.0,15.0,2.0
14000US34035054300,4.0,3.0,4.0
14000US36081044602,4.0,4.0,3.0
14000US34003004002,4.0,3.0,4.0
14000US34017002400,13.0,18.0,14.0
14000US36081051600,1.0,7.0,11.0
14000US36047006800,20.0,1.0,3.0
14000US36061014000,35.0,29.0,23.0
14000US36061020500,1.0,1.0,3.0
14000US34013017000,3.0,4.0,3.0
14000US34017015900,30.0,18.0,42.0
14000US36059414002,3.0,4.0,3.0
14000US36059408400,3.0,4.0,3.0
14000US36059407600,3.0,4.0,3.0
14000US34003013001,4.0,3.0,4.0
14000US36047116600,3.0,4.0,12.0
14000US36047046800,2.0,2.0,2.0
14000US36103135401,3.0,4.0,3.0
14000US34031183000,4.0,3.0,4.0
14000US36059407501,3.0,4.0,3.0
14000US36119002404,1.0,1.0,1.0
14000US34003039100,4.0,3.0,4.0
14000US36059414100,3.0,4.0,3.0
14000US36103158508,3.0,4.0,3.0
14000US36047049400,31.0,2.0,10.0
14000US36047004100,33.0,31.0,33.0
14000US34025804200,4.0,3.0,4.0
14000US36005022702,18.0,15.0,40.0
14000US36005040100,10.0,1.0,1.0
14000US36005028400,1.0,1.0,1.0
14000US36103111002,3.0,4.0,3.0
14000US36103145704,3.0,4.0,3.0
14000US36103146001,3.0,4.0,3.0
14000US36103122706,3.0,4.0,3.0
14000US36103122901,3.0,4.0,3.0
14000US36103123001,3.0,4.0,3.0
14000US42103950202,3.0,1.0,3.0
14000US36059413500,3.0,4.0,3.0
14000US34037371700,4.0,3.0,4.0
14000US36081004001,3.0,4.0,3.0
14000US36061008000,2.0,1.0,1.0
14000US36081006100,20.0,38.0,38.0
14000US36027080201,1.0,1.0,1.0
14000US36059521000,3.0,4.0,3.0
14000US34023004800,4.0,3.0,4.0
14000US36005019500,3.0,4.0,7.0
14000US36005041900,3.0,4.0,7.0
14000US36119007300,1.0,1.0,1.0
14000US36081046600,3.0,4.0,3.0
14000US34037371600,4.0,3.0,4.0
14000US36103147502,3.0,4.0,3.0
14000US36103146402,3.0,4.0,3.0
14000US36059303800,3.0,4.0,3.0
14000US36085013302,2.0,2.0,2.0
14000US36081067900,1.0,4.0,3.0
14000US34029716000,4.0,3.0,4.0
14000US36061030300,8.0,12.0,21.0
14000US36027190101,1.0,1.0,1.0
14000US36087013003,1.0,1.0,1.0
14000US36081046800,30.0,4.0,3.0
14000US36061008900,20.0,34.0,7.0
14000US36047013800,1.0,2.0,2.0
14000US36119006900,1.0,1.0,1.0
14000US36119012600,1.0,1.0,1.0
14000US36005021502,2.0,32.0,34.0
14000US36081012301,1.0,11.0,1.0
14000US36061016002,41.0,21.0,1.0
14000US36061022200,2.0,1.0,10.0
14000US36119004700,1.0,1.0,1.0
14000US36047059800,2.0,2.0,1.0
14000US36047043200,3.0,4.0,3.0
14000US36047029600,2.0,2.0,2.0
14000US36081021600,3.0,4.0,3.0
14000US34023000802,4.0,3.0,4.0
14000US36027050204,1.0,1.0,1.0
14000US34025804100,4.0,3.0,4.0
14000US36047024300,2.0,2.0,41.0
14000US36061020000,3.0,7.0,3.0
14000US36085020801,2.0,2.0,2.0
14000US36047027400,1.0,12.0,3.0
14000US36061011401,1.0,36.0,31.0
14000US36081105900,14.0,2.0,24.0
14000US36119002204,1.0,1.0,1.0
14000US34003005000,4.0,3.0,4.0
14000US34003046300,4.0,3.0,4.0
14000US36081058900,5.0,23.0,2.0
14000US36061011201,3.0,17.0,31.0
14000US34003056200,4.0,3.0,4.0
14000US34023005700,4.0,3.0,4.0
14000US34013004500,4.0,22.0,26.0
14000US34029715901,4.0,3.0,4.0
14000US36047050300,34.0,34.0,6.0
14000US34025802100,4.0,3.0,4.0
14000US36103147501,3.0,4.0,3.0
14000US36103122707,3.0,4.0,3.0
14000US34039038900,4.0,3.0,4.0
14000US36059301800,3.0,4.0,3.0
14000US36081053100,3.0,4.0,3.0
14000US34017011400,4.0,3.0,14.0
14000US36059409600,3.0,4.0,3.0
14000US34023003300,4.0,3.0,4.0
14000US36027220801,1.0,1.0,1.0
14000US34013016300,1.0,4.0,3.0
14000US36061011203,2.0,10.0,11.0
14000US36059517902,3.0,4.0,3.0
14000US36047117000,41.0,40.0,2.0
14000US36047105801,5.0,40.0,2.0
14000US36059303301,3.0,4.0,3.0
14000US36061014601,43.0,12.0,22.0
14000US36061016600,23.0,37.0,30.0
14000US36047053000,10.0,30.0,31.0
14000US34003004001,4.0,3.0,4.0
14000US36005039500,7.0,9.0,1.0
14000US36071013900,1.0,1.0,1.0
14000US34013015500,4.0,3.0,4.0
14000US34023001805,4.0,3.0,4.0
14000US34023001100,4.0,3.0,4.0
14000US34027043900,4.0,3.0,4.0
14000US34027045602,4.0,3.0,4.0
14000US34013000200,4.0,22.0,26.0
14000US34013010000,4.0,22.0,26.0
14000US34025811304,4.0,3.0,4.0
14000US34025805800,4.0,3.0,4.0
14000US34003054500,4.0,3.0,4.0
14000US34023007000,4.0,3.0,4.0
14000US34023008504,4.0,3.0,4.0
